"a1","d","item"
2.69987393504752,-2.50111558977149,"nikt"
1.48995509129628,-0.134588308821857,"ten"
2.21229276069465,-2.28121229723412,"tamten"
2.15907098492966,-1.20346997762817,"taki"
2.78186625281082,-3.23526570042514,"jakiś"
1.96595945699877,1.33792215945567,"co.to..co.to.jest."
1.62048965042871,0.792122253061176,"co."
3.25874055596437,-0.531782334047322,"co.robi."
2.34595851305869,-0.0387490559164029,"kto."
1.98570596189032,0.823444962542134,"pociąg"
2.69388920158185,-2.72247615868009,"czyj."
2.61851886088957,0.00983070742481017,"gdzie."
3.19472872907336,-2.01121970233173,"kiedy."
2.5213284635495,-1.35498069031682,"jak."
3.10105230519239,-1.43228825139348,"dlaczego.czemu."
2.46926994064478,-1.19947282759711,"po.co.na.co."
2.84676776668793,-1.48912553552973,"jaki."
3.01753126453951,-2.80435463337573,"który."
2.55580049130085,-1.68766774275819,"ile."
2.25970151516819,-1.57961012036227,"chyba"
1.50007312804576,-0.416558524004553,"pogotowie.karetka"
2.38542648164534,-1.56785348263536,"może"
2.73203523571036,-3.14827296119391,"na.pewno"
2.61687272527395,-2.57322926805782,"naprawdę"
2.43696966114954,-3.20253597619998,"pewnie"
2.68632100252029,-3.56098742013109,"przecież"
2.3126814647676,-3.46265825902877,"w.ogóle"
2.51585746095625,-2.93251328627469,"właśnie"
2.46304501553816,-0.738270077144873,"bez"
2.7889373705959,0.0315408233077556,"dla"
2.59913030340675,0.624693594656975,"do"
2.85557192852502,1.021265622703,"rower"
2.56008413506253,0.10734235400144,"na"
2.68390548352831,-1.79341097262623,"koło.obok"
1.32874190022834,0.116394581011625,"o"
2.89623589418473,-0.675832581288663,"od"
2.56306829323694,-1.2703948535648,"po"
2.88663903856526,-1.31843068207009,"pod"
3.0579758183343,-3.00663761599238,"przed"
2.20891498379817,-0.15908264962343,"u"
2.80562992511208,-0.538499077320244,"w"
2.51105791056677,-1.57268325377226,"za"
2.64533393578108,0.913928659860018,"samolot"
2.5131525069426,-0.0939967125193333,"z..np..tatusiem."
2.58874791338775,-1.39310012435063,"z..np..łazienki."
1.00718222788695,-0.0462258491784525,"a"
2.48892162186479,-2.39549281873531,"albo"
2.16595017152404,-1.52951791327586,"ale"
1.83186833407612,-1.01415300541443,"bo"
1.51981132220452,-0.119913240069601,"i"
2.23689836329677,-1.91254731424217,"jak....to."
2.75942565185609,-2.35368416072142,"tylko_spójniki"
2.36398530883633,-2.38481474285184,"że"
2.55847827107712,-0.703771762682698,"statek"
2.80630485411923,-3.4253194635155,"żeby"
1.65917657524212,0.503062237772057,"traktor"
1.51380912092213,-1.35450290236454,"tramwaj"
1.05556668634245,2.38758832781642,"muu..krowa."
2.75956567874565,1.85234387966214,"banan"
1.98803153632774,-2.31059926957537,"barszcz"
2.11730926572773,-0.827342782408251,"batonik"
2.22589999014281,-1.03679934895603,"budyń"
2.74830544079589,1.6651199741259,"bułka"
2.68697324341103,-1.75826278300103,"buraczki"
2.92891546106477,-1.04338720669597,"cebula"
3.04548107528991,1.55602186284145,"chleb"
2.52405450723047,0.545808836988927,"chrupki"
2.2666726103243,0.0219849386808603,"ciasto"
0.845112894892252,0.636980080256834,"pi.pi.pi.ćwir.ćwir"
2.48308330359616,0.781025534996855,"ciastko"
2.67649200361878,-0.645162364866993,"cukier"
2.19876376660615,0.355248594123878,"cukierek"
2.92399615665629,0.453699207755591,"czekolada"
2.26855285434725,-0.922025067909561,"dżem"
2.59123300211845,-1.87791557419601,"galaretka"
2.44904217682145,-1.89988631113591,"groszek"
2.42564664230578,-1.48359136349293,"grzyby"
1.63005406052734,-1.00258232914298,"guma.do.żucia"
2.59766948323611,0.537180726149728,"herbata"
0.573437087296278,1.33356351599343,"bam.bum.bęc"
3.35417120623107,1.6704786057755,"jabłko"
2.5108444345338,2.47263186871266,"jajko"
1.41764672440015,1.56601551037291,"jedzenie.papu.am"
2.5167855451517,-0.250454861223434,"jogurt"
1.93289883071913,-0.672036209964249,"kakao"
2.84377591416449,-0.549144370818284,"kanapka.kromka"
3.17848819676722,-2.17746639936147,"kapusta"
1.91578981627599,-0.114168730992362,"kaszka"
2.2227571424859,0.196970998984164,"kawa"
2.5772721154196,-0.47279589194305,"ketchup"
